name,time,windspeed_ZMW
windgeber_ZMW,1699132229000000000,5.6
windgeber_ZMW,1699132829000000000,5.4
windgeber_ZMW,1699133429000000000,6.1
windgeber_ZMW,1699134029000000000,6.8
windgeber_ZMW,1699134629000000000,7.4
windgeber_ZMW,1699135229000000000,7
windgeber_ZMW,1699135829000000000,6.8
windgeber_ZMW,1699136429000000000,5.9
windgeber_ZMW,1699137029000000000,5.2
windgeber_ZMW,1699137629000000000,4.7
windgeber_ZMW,1699138229000000000,4.9
windgeber_ZMW,1699138829000000000,5.3
windgeber_ZMW,1699139429000000000,5.2
windgeber_ZMW,1699140029000000000,6
windgeber_ZMW,1699140629000000000,6.4
windgeber_ZMW,1699141229000000000,6.4
windgeber_ZMW,1699141829000000000,6.1
windgeber_ZMW,1699142429000000000,6.1
windgeber_ZMW,1699143029000000000,5.8
windgeber_ZMW,1699143629000000000,6
windgeber_ZMW,1699144229000000000,5.8
windgeber_ZMW,1699144829000000000,5.9
windgeber_ZMW,1699145429000000000,5.9
windgeber_ZMW,1699146029000000000,5.7
windgeber_ZMW,1699146629000000000,6
windgeber_ZMW,1699147229000000000,5.9
windgeber_ZMW,1699147829000000000,6
windgeber_ZMW,1699148429000000000,6.3
windgeber_ZMW,1699149029000000000,6.3
windgeber_ZMW,1699149629000000000,6.3
windgeber_ZMW,1699150229000000000,5.9
windgeber_ZMW,1699150829000000000,5.9
windgeber_ZMW,1699151429000000000,6.4
windgeber_ZMW,1699152029000000000,6.2
windgeber_ZMW,1699152629000000000,6.3
windgeber_ZMW,1699153229000000000,6.7
windgeber_ZMW,1699153829000000000,7.4
windgeber_ZMW,1699154429000000000,6.8
windgeber_ZMW,1699155029000000000,6.9
windgeber_ZMW,1699155629000000000,6.7
windgeber_ZMW,1699156229000000000,6.6
windgeber_ZMW,1699156829000000000,6.4
windgeber_ZMW,1699157429000000000,6.2
windgeber_ZMW,1699158029000000000,6.7
windgeber_ZMW,1699158629000000000,6.5
windgeber_ZMW,1699159229000000000,6.9
windgeber_ZMW,1699159829000000000,7
windgeber_ZMW,1699160429000000000,7
windgeber_ZMW,1699161029000000000,7.3
windgeber_ZMW,1699161629000000000,7.1
windgeber_ZMW,1699162229000000000,6.4
windgeber_ZMW,1699162829000000000,6.6
windgeber_ZMW,1699163429000000000,6.6
windgeber_ZMW,1699164029000000000,6.3
windgeber_ZMW,1699164629000000000,5.7
windgeber_ZMW,1699165229000000000,5.8
windgeber_ZMW,1699165829000000000,5.5
windgeber_ZMW,1699166429000000000,6.1
windgeber_ZMW,1699167029000000000,6.2
windgeber_ZMW,1699167629000000000,5.5
windgeber_ZMW,1699168229000000000,6.1
windgeber_ZMW,1699168829000000000,6.2
windgeber_ZMW,1699169429000000000,6.8
windgeber_ZMW,1699170029000000000,6.9
windgeber_ZMW,1699170629000000000,6.5
windgeber_ZMW,1699171229000000000,6.5
windgeber_ZMW,1699171829000000000,6.5
windgeber_ZMW,1699172429000000000,7.2
windgeber_ZMW,1699173029000000000,6.5
windgeber_ZMW,1699173629000000000,6.4
windgeber_ZMW,1699174229000000000,6.2
windgeber_ZMW,1699174829000000000,6.1
windgeber_ZMW,1699175429000000000,7.2
windgeber_ZMW,1699176029000000000,7.4
windgeber_ZMW,1699176629000000000,7.2
windgeber_ZMW,1699177229000000000,7.1
windgeber_ZMW,1699177829000000000,7.1
windgeber_ZMW,1699178429000000000,6.8
windgeber_ZMW,1699179029000000000,7.2
windgeber_ZMW,1699179629000000000,7.3
windgeber_ZMW,1699180229000000000,5.9
windgeber_ZMW,1699180829000000000,5.5
windgeber_ZMW,1699181429000000000,6.3
windgeber_ZMW,1699182029000000000,5.3
windgeber_ZMW,1699182629000000000,5.1
windgeber_ZMW,1699183229000000000,4.8
windgeber_ZMW,1699183829000000000,5.2
windgeber_ZMW,1699184429000000000,5.4
windgeber_ZMW,1699185029000000000,5.1
windgeber_ZMW,1699185629000000000,4.9
windgeber_ZMW,1699186229000000000,4.8
windgeber_ZMW,1699186829000000000,4.4
windgeber_ZMW,1699187429000000000,4.4
windgeber_ZMW,1699188029000000000,4.9
windgeber_ZMW,1699188629000000000,4.9
windgeber_ZMW,1699189229000000000,4.5
windgeber_ZMW,1699189829000000000,5.2
windgeber_ZMW,1699190429000000000,4.6
windgeber_ZMW,1699191029000000000,4
windgeber_ZMW,1699191629000000000,4.1
windgeber_ZMW,1699192229000000000,3.8
windgeber_ZMW,1699192829000000000,3.7
windgeber_ZMW,1699193429000000000,2.4
windgeber_ZMW,1699194029000000000,2
windgeber_ZMW,1699194629000000000,3.4
windgeber_ZMW,1699195229000000000,3.7
windgeber_ZMW,1699195829000000000,3.2
windgeber_ZMW,1699196429000000000,3.4
windgeber_ZMW,1699197029000000000,3.7
windgeber_ZMW,1699197629000000000,4.2
windgeber_ZMW,1699198229000000000,3.8
windgeber_ZMW,1699198829000000000,3.6
windgeber_ZMW,1699199429000000000,3.4
windgeber_ZMW,1699200029000000000,3.3
windgeber_ZMW,1699200629000000000,4.2
windgeber_ZMW,1699201229000000000,4
windgeber_ZMW,1699201829000000000,3
windgeber_ZMW,1699202429000000000,2.7
windgeber_ZMW,1699203029000000000,3.3
windgeber_ZMW,1699203629000000000,3.6
windgeber_ZMW,1699204229000000000,3.2
windgeber_ZMW,1699204829000000000,3.6
windgeber_ZMW,1699205429000000000,4.3
windgeber_ZMW,1699206029000000000,3.5
windgeber_ZMW,1699206629000000000,3.9
windgeber_ZMW,1699207229000000000,4
windgeber_ZMW,1699207829000000000,3.9
windgeber_ZMW,1699208429000000000,4.2
windgeber_ZMW,1699209029000000000,4.5
windgeber_ZMW,1699209629000000000,4.9
windgeber_ZMW,1699210229000000000,6.2
windgeber_ZMW,1699210829000000000,7.4
windgeber_ZMW,1699211429000000000,6.3
windgeber_ZMW,1699212029000000000,5.9
windgeber_ZMW,1699212629000000000,6.5
windgeber_ZMW,1699213229000000000,5.6
windgeber_ZMW,1699213829000000000,6.4
windgeber_ZMW,1699214429000000000,7.5
windgeber_ZMW,1699215029000000000,7.8
windgeber_ZMW,1699215629000000000,7.4
windgeber_ZMW,1699216229000000000,7.3
windgeber_ZMW,1699216829000000000,8.4
windgeber_ZMW,1699217429000000000,9.4
windgeber_ZMW,1699218029000000000,9.6
windgeber_ZMW,1699218629000000000,8.5
windgeber_ZMW,1699219229000000000,8.3
windgeber_ZMW,1699219829000000000,8.4
windgeber_ZMW,1699220429000000000,7.7
windgeber_ZMW,1699221029000000000,10.2
windgeber_ZMW,1699221629000000000,10.3
windgeber_ZMW,1699222229000000000,9
windgeber_ZMW,1699222829000000000,7.6
windgeber_ZMW,1699223429000000000,9.5
windgeber_ZMW,1699224029000000000,9.5
windgeber_ZMW,1699224629000000000,9
windgeber_ZMW,1699225229000000000,9.7
windgeber_ZMW,1699225829000000000,9.8
windgeber_ZMW,1699226429000000000,10.4
windgeber_ZMW,1699227029000000000,9.7
windgeber_ZMW,1699227629000000000,9.4
windgeber_ZMW,1699228229000000000,10
windgeber_ZMW,1699228829000000000,10.3
windgeber_ZMW,1699229429000000000,11.2
windgeber_ZMW,1699230029000000000,10.8
windgeber_ZMW,1699230629000000000,11.1
windgeber_ZMW,1699231229000000000,11.6
windgeber_ZMW,1699231829000000000,10.7
windgeber_ZMW,1699232429000000000,11.8
windgeber_ZMW,1699233029000000000,11.7
windgeber_ZMW,1699233629000000000,10.9
windgeber_ZMW,1699234229000000000,11.3
windgeber_ZMW,1699234829000000000,11
windgeber_ZMW,1699235429000000000,10.2
windgeber_ZMW,1699236029000000000,11
windgeber_ZMW,1699236629000000000,10.8
windgeber_ZMW,1699237229000000000,10
windgeber_ZMW,1699237829000000000,10
windgeber_ZMW,1699238429000000000,10.4
windgeber_ZMW,1699239029000000000,10.1
windgeber_ZMW,1699239629000000000,10.4
windgeber_ZMW,1699240229000000000,10.6
windgeber_ZMW,1699240829000000000,10
windgeber_ZMW,1699241429000000000,10.1
windgeber_ZMW,1699242029000000000,9.7
windgeber_ZMW,1699242629000000000,9.5
windgeber_ZMW,1699243229000000000,9.9
windgeber_ZMW,1699243829000000000,10
windgeber_ZMW,1699244429000000000,9.2
windgeber_ZMW,1699245029000000000,9.3
windgeber_ZMW,1699245629000000000,9.1
windgeber_ZMW,1699246229000000000,8.9
windgeber_ZMW,1699246829000000000,8.2
windgeber_ZMW,1699247429000000000,7.9
windgeber_ZMW,1699248029000000000,7.5
windgeber_ZMW,1699248629000000000,7.8
windgeber_ZMW,1699249229000000000,7.9
windgeber_ZMW,1699249829000000000,7.8
windgeber_ZMW,1699250429000000000,7.9
windgeber_ZMW,1699251029000000000,7.6
windgeber_ZMW,1699251629000000000,5.9
windgeber_ZMW,1699252229000000000,6.4
windgeber_ZMW,1699252829000000000,7.2
windgeber_ZMW,1699253429000000000,7.1
windgeber_ZMW,1699254029000000000,6.6
windgeber_ZMW,1699254629000000000,6.7
windgeber_ZMW,1699255229000000000,6.7
windgeber_ZMW,1699255829000000000,6.8
windgeber_ZMW,1699256429000000000,8.1
windgeber_ZMW,1699257029000000000,8.4
windgeber_ZMW,1699257629000000000,8.3
windgeber_ZMW,1699258229000000000,8.4
windgeber_ZMW,1699258829000000000,9.1
windgeber_ZMW,1699259429000000000,9
windgeber_ZMW,1699260029000000000,10
windgeber_ZMW,1699260629000000000,9.8
windgeber_ZMW,1699261229000000000,9.7
windgeber_ZMW,1699261829000000000,9.2
windgeber_ZMW,1699262429000000000,9.5
windgeber_ZMW,1699263029000000000,8.7
windgeber_ZMW,1699263629000000000,9.4
windgeber_ZMW,1699264229000000000,9.1
windgeber_ZMW,1699264829000000000,7.8
windgeber_ZMW,1699265429000000000,8.3
windgeber_ZMW,1699266029000000000,7.6
windgeber_ZMW,1699266629000000000,7.5
windgeber_ZMW,1699267229000000000,7
windgeber_ZMW,1699267829000000000,8
windgeber_ZMW,1699268429000000000,7.8
windgeber_ZMW,1699269029000000000,7.7
windgeber_ZMW,1699269629000000000,7.3
windgeber_ZMW,1699270229000000000,6.9
windgeber_ZMW,1699270829000000000,6.2
windgeber_ZMW,1699271429000000000,8.2
windgeber_ZMW,1699272029000000000,6.9
windgeber_ZMW,1699272629000000000,7.8
windgeber_ZMW,1699273229000000000,7
windgeber_ZMW,1699273829000000000,7.2
windgeber_ZMW,1699274429000000000,7.5
windgeber_ZMW,1699275029000000000,7.7
windgeber_ZMW,1699275629000000000,7.6
windgeber_ZMW,1699276229000000000,7.3
windgeber_ZMW,1699276829000000000,8.1
windgeber_ZMW,1699277429000000000,8.4
windgeber_ZMW,1699278029000000000,7.1
windgeber_ZMW,1699278629000000000,6.2
windgeber_ZMW,1699279229000000000,6
windgeber_ZMW,1699279829000000000,4.9
windgeber_ZMW,1699280429000000000,4.6
windgeber_ZMW,1699281029000000000,4.9
windgeber_ZMW,1699281629000000000,5.5
windgeber_ZMW,1699282229000000000,4.5
windgeber_ZMW,1699282829000000000,5.1
windgeber_ZMW,1699283429000000000,5.2
windgeber_ZMW,1699284029000000000,5.9
windgeber_ZMW,1699284629000000000,4.8
windgeber_ZMW,1699285229000000000,3.7
windgeber_ZMW,1699285829000000000,3.8
windgeber_ZMW,1699286429000000000,4.3
windgeber_ZMW,1699287029000000000,4.1
windgeber_ZMW,1699287629000000000,4.5
windgeber_ZMW,1699288229000000000,5.7
windgeber_ZMW,1699288829000000000,5.5
windgeber_ZMW,1699289429000000000,5.8
windgeber_ZMW,1699290029000000000,5.9
windgeber_ZMW,1699290629000000000,6.6
windgeber_ZMW,1699291229000000000,6.1
windgeber_ZMW,1699291829000000000,5.3
windgeber_ZMW,1699292429000000000,5
windgeber_ZMW,1699293029000000000,4.8
windgeber_ZMW,1699293629000000000,4.1
windgeber_ZMW,1699294229000000000,2.9
windgeber_ZMW,1699294829000000000,1.8
windgeber_ZMW,1699295429000000000,2
windgeber_ZMW,1699296029000000000,2.8
windgeber_ZMW,1699296629000000000,5.1
windgeber_ZMW,1699297229000000000,3.9
windgeber_ZMW,1699297829000000000,2.8
windgeber_ZMW,1699298429000000000,3.5
windgeber_ZMW,1699299029000000000,3.5
windgeber_ZMW,1699299629000000000,4.9
windgeber_ZMW,1699300229000000000,5.2
windgeber_ZMW,1699300829000000000,4.1
windgeber_ZMW,1699301429000000000,3.9
windgeber_ZMW,1699302029000000000,3.2
windgeber_ZMW,1699302629000000000,4.1
windgeber_ZMW,1699303229000000000,4.4
windgeber_ZMW,1699303829000000000,5.2
windgeber_ZMW,1699304429000000000,4.7
windgeber_ZMW,1699305029000000000,3.8
windgeber_ZMW,1699305629000000000,4.1
windgeber_ZMW,1699306229000000000,4.2
windgeber_ZMW,1699306829000000000,4.2
windgeber_ZMW,1699307429000000000,3.9
windgeber_ZMW,1699308029000000000,4.1
windgeber_ZMW,1699308629000000000,4.3
windgeber_ZMW,1699309229000000000,3.9
windgeber_ZMW,1699309829000000000,4.4
windgeber_ZMW,1699310429000000000,4.9
windgeber_ZMW,1699311029000000000,4.9
windgeber_ZMW,1699311629000000000,4.5
windgeber_ZMW,1699312229000000000,4.7
windgeber_ZMW,1699312829000000000,4.5
windgeber_ZMW,1699313429000000000,5
windgeber_ZMW,1699314029000000000,5.2
windgeber_ZMW,1699314629000000000,4.9
windgeber_ZMW,1699315229000000000,5.1
windgeber_ZMW,1699315829000000000,5.3
windgeber_ZMW,1699316429000000000,5.4
windgeber_ZMW,1699317029000000000,5.8
windgeber_ZMW,1699317629000000000,6.1
windgeber_ZMW,1699318229000000000,5.6
windgeber_ZMW,1699318829000000000,5.3
windgeber_ZMW,1699319429000000000,5.5
windgeber_ZMW,1699320029000000000,6.9
windgeber_ZMW,1699320629000000000,7.1
windgeber_ZMW,1699321229000000000,6.1
windgeber_ZMW,1699321829000000000,6.2
windgeber_ZMW,1699322429000000000,5.8
windgeber_ZMW,1699323029000000000,4.9
windgeber_ZMW,1699323629000000000,4.4
windgeber_ZMW,1699324229000000000,4.4
windgeber_ZMW,1699324829000000000,4.6
windgeber_ZMW,1699325429000000000,4.6
windgeber_ZMW,1699326029000000000,4.6
windgeber_ZMW,1699326629000000000,4
windgeber_ZMW,1699327229000000000,4
windgeber_ZMW,1699327829000000000,3.8
windgeber_ZMW,1699328429000000000,3
windgeber_ZMW,1699329029000000000,3.1
windgeber_ZMW,1699329629000000000,3.8
windgeber_ZMW,1699330229000000000,4.4
windgeber_ZMW,1699330829000000000,4.1
windgeber_ZMW,1699331429000000000,4.5
windgeber_ZMW,1699332029000000000,4.7
windgeber_ZMW,1699332629000000000,4.2
windgeber_ZMW,1699333229000000000,5.3
windgeber_ZMW,1699333829000000000,6
windgeber_ZMW,1699334429000000000,5.3
windgeber_ZMW,1699335029000000000,5.4
windgeber_ZMW,1699335629000000000,5.5
windgeber_ZMW,1699336229000000000,5.4
windgeber_ZMW,1699336829000000000,5.8
windgeber_ZMW,1699337429000000000,5
windgeber_ZMW,1699338029000000000,4.4
windgeber_ZMW,1699338629000000000,5
windgeber_ZMW,1699339229000000000,5.3
windgeber_ZMW,1699339829000000000,5.2
windgeber_ZMW,1699340429000000000,5.1
windgeber_ZMW,1699341029000000000,5.1
windgeber_ZMW,1699341629000000000,4.9
windgeber_ZMW,1699342229000000000,4.8
windgeber_ZMW,1699342829000000000,4.7
windgeber_ZMW,1699343429000000000,4.9
windgeber_ZMW,1699344029000000000,5.1
windgeber_ZMW,1699344629000000000,4.6
windgeber_ZMW,1699345229000000000,4.6
windgeber_ZMW,1699345829000000000,4.8
windgeber_ZMW,1699346429000000000,4.7
windgeber_ZMW,1699347029000000000,4.4
windgeber_ZMW,1699347629000000000,5
windgeber_ZMW,1699348229000000000,5.3
windgeber_ZMW,1699348829000000000,5.4
windgeber_ZMW,1699349429000000000,5.8
windgeber_ZMW,1699350029000000000,6.1
windgeber_ZMW,1699350629000000000,6.6
windgeber_ZMW,1699351229000000000,7
windgeber_ZMW,1699351829000000000,6.8
windgeber_ZMW,1699352429000000000,6.9
windgeber_ZMW,1699353029000000000,6.2
windgeber_ZMW,1699353629000000000,6.1
windgeber_ZMW,1699354229000000000,6.1
windgeber_ZMW,1699354829000000000,6.8
windgeber_ZMW,1699355429000000000,6.3
windgeber_ZMW,1699356029000000000,6.9
windgeber_ZMW,1699356629000000000,7
windgeber_ZMW,1699357229000000000,6.1
windgeber_ZMW,1699357829000000000,6.8
windgeber_ZMW,1699358429000000000,5.9
windgeber_ZMW,1699359029000000000,5.9
windgeber_ZMW,1699359629000000000,6.9
windgeber_ZMW,1699360229000000000,5
windgeber_ZMW,1699360829000000000,4.1
windgeber_ZMW,1699361429000000000,4.5
windgeber_ZMW,1699362029000000000,3.7
windgeber_ZMW,1699362629000000000,4.5
windgeber_ZMW,1699363229000000000,4.3
windgeber_ZMW,1699363829000000000,3.8
windgeber_ZMW,1699364429000000000,3.4
windgeber_ZMW,1699365029000000000,4.1
windgeber_ZMW,1699365629000000000,3.7
windgeber_ZMW,1699366229000000000,5.3
windgeber_ZMW,1699366829000000000,4.2
windgeber_ZMW,1699367429000000000,5.2
windgeber_ZMW,1699368029000000000,4.7
windgeber_ZMW,1699368629000000000,4.4
windgeber_ZMW,1699369229000000000,3.3
windgeber_ZMW,1699369829000000000,2.8
windgeber_ZMW,1699370429000000000,1
windgeber_ZMW,1699371029000000000,1.4
windgeber_ZMW,1699371629000000000,1.4
windgeber_ZMW,1699372229000000000,2.1
windgeber_ZMW,1699372829000000000,3.2
windgeber_ZMW,1699373429000000000,3.3
windgeber_ZMW,1699374029000000000,2.7
windgeber_ZMW,1699374629000000000,2.8
windgeber_ZMW,1699375229000000000,2.7
windgeber_ZMW,1699375829000000000,2.8
windgeber_ZMW,1699376429000000000,2.8
windgeber_ZMW,1699377029000000000,2.6
windgeber_ZMW,1699377629000000000,3.4
windgeber_ZMW,1699378229000000000,3.2
windgeber_ZMW,1699378829000000000,3.2
windgeber_ZMW,1699379429000000000,3.2
windgeber_ZMW,1699380029000000000,3.3
windgeber_ZMW,1699380629000000000,2.9
windgeber_ZMW,1699381229000000000,3.4
windgeber_ZMW,1699381829000000000,3.7
windgeber_ZMW,1699382429000000000,4.1
windgeber_ZMW,1699383029000000000,4
windgeber_ZMW,1699383629000000000,4
windgeber_ZMW,1699384229000000000,3.5
windgeber_ZMW,1699384829000000000,3.4
windgeber_ZMW,1699385429000000000,3.9
windgeber_ZMW,1699386029000000000,4.3
windgeber_ZMW,1699386629000000000,4.7
windgeber_ZMW,1699387229000000000,4.6
windgeber_ZMW,1699387829000000000,4.2
windgeber_ZMW,1699388429000000000,3.9
windgeber_ZMW,1699389029000000000,3.9
windgeber_ZMW,1699389629000000000,3.6
windgeber_ZMW,1699390229000000000,3.7
windgeber_ZMW,1699390829000000000,3.7
windgeber_ZMW,1699391429000000000,3.9
windgeber_ZMW,1699392029000000000,3.6
windgeber_ZMW,1699392629000000000,3.8
windgeber_ZMW,1699393229000000000,4.2
windgeber_ZMW,1699393829000000000,5
windgeber_ZMW,1699394429000000000,4.9
windgeber_ZMW,1699395029000000000,4.6
windgeber_ZMW,1699395629000000000,4.5
windgeber_ZMW,1699396229000000000,4.4
windgeber_ZMW,1699396829000000000,4.2
windgeber_ZMW,1699397429000000000,4.4
windgeber_ZMW,1699398029000000000,4.6
windgeber_ZMW,1699398629000000000,4.2
windgeber_ZMW,1699399229000000000,3.6
windgeber_ZMW,1699399829000000000,3.6
windgeber_ZMW,1699400429000000000,3.7
windgeber_ZMW,1699401029000000000,4.2
windgeber_ZMW,1699401629000000000,4
windgeber_ZMW,1699402229000000000,4.2
windgeber_ZMW,1699402829000000000,4.6
windgeber_ZMW,1699403430000000000,4.6
windgeber_ZMW,1699404030000000000,4.7
windgeber_ZMW,1699404630000000000,4.4
windgeber_ZMW,1699405230000000000,4.3
windgeber_ZMW,1699405830000000000,4.5
windgeber_ZMW,1699406430000000000,4.5
windgeber_ZMW,1699407030000000000,4.5
windgeber_ZMW,1699407630000000000,4.8
windgeber_ZMW,1699408230000000000,4.4
windgeber_ZMW,1699408830000000000,4.6
windgeber_ZMW,1699409430000000000,4.8
windgeber_ZMW,1699410030000000000,4.7
windgeber_ZMW,1699410630000000000,5
windgeber_ZMW,1699411230000000000,5
windgeber_ZMW,1699411830000000000,4.7
windgeber_ZMW,1699412430000000000,4.5
windgeber_ZMW,1699413030000000000,4.4
windgeber_ZMW,1699413630000000000,4.6
windgeber_ZMW,1699414230000000000,4.5
windgeber_ZMW,1699414830000000000,4
windgeber_ZMW,1699415430000000000,4.2
windgeber_ZMW,1699416030000000000,4.8
windgeber_ZMW,1699416630000000000,4.3
windgeber_ZMW,1699417230000000000,3.5
windgeber_ZMW,1699417830000000000,3.1
windgeber_ZMW,1699418430000000000,3.5
windgeber_ZMW,1699419030000000000,3.9
windgeber_ZMW,1699419630000000000,4.3
windgeber_ZMW,1699420230000000000,4.2
windgeber_ZMW,1699420830000000000,5
windgeber_ZMW,1699421430000000000,4.8
windgeber_ZMW,1699422030000000000,4.7
windgeber_ZMW,1699422630000000000,4.6
windgeber_ZMW,1699423230000000000,5
windgeber_ZMW,1699423830000000000,4.7
windgeber_ZMW,1699424430000000000,5.4
windgeber_ZMW,1699425030000000000,4.9
windgeber_ZMW,1699425630000000000,5.5
windgeber_ZMW,1699426230000000000,5.4
windgeber_ZMW,1699426830000000000,5.7
windgeber_ZMW,1699427430000000000,5.8
windgeber_ZMW,1699428030000000000,6.4
windgeber_ZMW,1699428630000000000,6.4
windgeber_ZMW,1699429230000000000,6
windgeber_ZMW,1699429830000000000,5.8
windgeber_ZMW,1699430430000000000,6.1
windgeber_ZMW,1699431030000000000,6.2
windgeber_ZMW,1699431630000000000,6.2
windgeber_ZMW,1699432230000000000,5.6
windgeber_ZMW,1699432830000000000,5.7
windgeber_ZMW,1699433430000000000,5.5
windgeber_ZMW,1699434030000000000,6.1
windgeber_ZMW,1699434630000000000,6.6
windgeber_ZMW,1699435230000000000,6.9
windgeber_ZMW,1699435830000000000,7.2
windgeber_ZMW,1699436430000000000,7.4
windgeber_ZMW,1699437030000000000,6.7
windgeber_ZMW,1699437630000000000,6.5
windgeber_ZMW,1699438230000000000,6.5
windgeber_ZMW,1699438830000000000,6.7
windgeber_ZMW,1699439430000000000,6.5
windgeber_ZMW,1699440030000000000,6.5
windgeber_ZMW,1699440630000000000,6.9
windgeber_ZMW,1699441230000000000,6.8
windgeber_ZMW,1699441830000000000,7
windgeber_ZMW,1699442430000000000,6.7
windgeber_ZMW,1699443030000000000,7.8
windgeber_ZMW,1699443630000000000,7.2
windgeber_ZMW,1699444230000000000,7.5
windgeber_ZMW,1699444830000000000,8.3
windgeber_ZMW,1699445430000000000,6.8
windgeber_ZMW,1699446030000000000,5.5
windgeber_ZMW,1699446630000000000,5.1
windgeber_ZMW,1699447230000000000,6
windgeber_ZMW,1699447830000000000,6.7
windgeber_ZMW,1699448863000000000,5.5
windgeber_ZMW,1699449463000000000,5.5
windgeber_ZMW,1699450063000000000,5.5
windgeber_ZMW,1699450588000000000,0
windgeber_ZMW,1699451188000000000,3.8
windgeber_ZMW,1699451788000000000,3.7
windgeber_ZMW,1699452388000000000,4.2
windgeber_ZMW,1699452988000000000,3.8
windgeber_ZMW,1699453588000000000,3.7
windgeber_ZMW,1699454188000000000,3.7
windgeber_ZMW,1699454788000000000,3.7
windgeber_ZMW,1699455388000000000,2.9
windgeber_ZMW,1699455988000000000,3.4
windgeber_ZMW,1699456588000000000,3.1
windgeber_ZMW,1699457188000000000,3.5
windgeber_ZMW,1699457788000000000,3.5
windgeber_ZMW,1699458971000000000,0
windgeber_ZMW,1699459571000000000,3.6
windgeber_ZMW,1699460171000000000,4.4
windgeber_ZMW,1699460771000000000,5
windgeber_ZMW,1699461371000000000,4.8
windgeber_ZMW,1699461971000000000,4.7
windgeber_ZMW,1699462571000000000,4.7
windgeber_ZMW,1699463171000000000,3.7
windgeber_ZMW,1699463771000000000,1.5
windgeber_ZMW,1699464371000000000,2.5
windgeber_ZMW,1699464971000000000,3.1
windgeber_ZMW,1699465571000000000,2.6
windgeber_ZMW,1699466171000000000,2.5
windgeber_ZMW,1699466771000000000,2.2
windgeber_ZMW,1699467371000000000,2.2
windgeber_ZMW,1699467971000000000,2.4
windgeber_ZMW,1699468571000000000,2.7
windgeber_ZMW,1699469171000000000,2.5
windgeber_ZMW,1699469771000000000,2.2
windgeber_ZMW,1699470371000000000,2.6
windgeber_ZMW,1699470971000000000,2.6
windgeber_ZMW,1699471571000000000,3.3
windgeber_ZMW,1699472171000000000,3.1
windgeber_ZMW,1699472771000000000,2.5
windgeber_ZMW,1699473371000000000,2.5
windgeber_ZMW,1699473971000000000,2.6
windgeber_ZMW,1699474571000000000,2.1
windgeber_ZMW,1699475171000000000,2.4
windgeber_ZMW,1699475771000000000,2.3
windgeber_ZMW,1699476371000000000,3
windgeber_ZMW,1699476971000000000,2.8
windgeber_ZMW,1699477571000000000,2.9
windgeber_ZMW,1699478171000000000,2.8
windgeber_ZMW,1699478771000000000,2.3
windgeber_ZMW,1699479371000000000,2.6
windgeber_ZMW,1699479971000000000,2.8
windgeber_ZMW,1699480571000000000,3
windgeber_ZMW,1699481171000000000,2.9
windgeber_ZMW,1699481771000000000,2.9
windgeber_ZMW,1699482371000000000,3.1
windgeber_ZMW,1699482971000000000,3.4
windgeber_ZMW,1699483571000000000,3.5
windgeber_ZMW,1699484171000000000,3.4
windgeber_ZMW,1699484771000000000,3.4
windgeber_ZMW,1699485371000000000,3.9
windgeber_ZMW,1699485971000000000,3.5
windgeber_ZMW,1699486571000000000,3.5
windgeber_ZMW,1699487171000000000,3
windgeber_ZMW,1699487771000000000,3.5
windgeber_ZMW,1699488371000000000,3.4
windgeber_ZMW,1699488971000000000,3.6
windgeber_ZMW,1699489571000000000,3.4
windgeber_ZMW,1699490171000000000,4
windgeber_ZMW,1699490771000000000,4.4
windgeber_ZMW,1699491371000000000,4
windgeber_ZMW,1699491971000000000,4.5
windgeber_ZMW,1699492571000000000,4.3
windgeber_ZMW,1699493171000000000,4.7
windgeber_ZMW,1699493771000000000,4.9
windgeber_ZMW,1699494371000000000,5.1
windgeber_ZMW,1699494971000000000,4.1
windgeber_ZMW,1699495571000000000,4.4
windgeber_ZMW,1699496171000000000,4.7
windgeber_ZMW,1699496771000000000,5.5
windgeber_ZMW,1699497371000000000,5
windgeber_ZMW,1699497971000000000,5.3
windgeber_ZMW,1699498571000000000,5.1
windgeber_ZMW,1699499171000000000,4.7
windgeber_ZMW,1699499771000000000,4.7
windgeber_ZMW,1699500371000000000,4.8
windgeber_ZMW,1699500971000000000,4.5
windgeber_ZMW,1699501571000000000,4.3
windgeber_ZMW,1699502171000000000,4.6
windgeber_ZMW,1699502771000000000,4.7
windgeber_ZMW,1699503371000000000,5.5
windgeber_ZMW,1699503971000000000,5.3
windgeber_ZMW,1699504571000000000,6.4
windgeber_ZMW,1699505171000000000,6.3
windgeber_ZMW,1699505771000000000,6.6
windgeber_ZMW,1699506371000000000,6.6
windgeber_ZMW,1699506971000000000,6.6
windgeber_ZMW,1699507571000000000,6.5
windgeber_ZMW,1699508171000000000,6.7
windgeber_ZMW,1699508771000000000,6.8
windgeber_ZMW,1699509371000000000,6.8
windgeber_ZMW,1699509971000000000,6.4
windgeber_ZMW,1699510571000000000,6.5
windgeber_ZMW,1699511171000000000,6.7
windgeber_ZMW,1699511771000000000,7.2
windgeber_ZMW,1699512371000000000,6.9
windgeber_ZMW,1699512971000000000,6.4
windgeber_ZMW,1699513571000000000,5.5
windgeber_ZMW,1699514171000000000,6
windgeber_ZMW,1699514771000000000,6.7
windgeber_ZMW,1699515371000000000,6.5
windgeber_ZMW,1699515971000000000,6.3
windgeber_ZMW,1699516571000000000,6.3
windgeber_ZMW,1699517171000000000,5.9
